ID,Site,Product,Price/1000,Min,Max,Active,Real,Bot,No Drip,Drip,Non-drip,No Drop,Drop,Non-drop,Random,Custom,No Refill,Refill,Non-refill,Female,Male,Power,HQ,LQ,No Guarantee,Guarantee,Refund,No refund,Non-refund,Slow,Fast,Instant,Day,Hour,Bundle,Geo,From,Service
1528,Instagram,like,0.187,10,30000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Unspecified,Unspecified,Instagram Likes - [ Max - 50K ][ Speed: 10K/Hour ][ Instant ] 💧
1404,Instagram,follower,0.2365,10,5000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Unspecified,Unspecified,Instagram Followers - [ Max - 1K ][ Speed 5K Hour ][ Cheapest ][ No Refill ] 💧
1242,Instagram,view,0.0192,500,10000000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Unspecified,Unspecified,Instagram Views - [ Max - 1M ][ Speed: 1M/Day ][ Instant ] 🔥
1324,Instagram,like,0.2244,10,50000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Unspecified,Unspecified, Instagram Likes - [ Max - 50K ][ Speed 2K Hour ][ Instant ] 💧
1170,Instagram,view,0.0132,50,3000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Unspecified,Unspecified,Instagram - Views [ Max - 300K ][ Speed 100K Day ][ Cheapest In Market ]
1175,Instagram,view,0.066,500,10000000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Unspecified,Unspecified,Instagram - Views Impressions + Profile Visits [ Max - 10M ][ Speed 1M Day ]💧
1247,Instagram,story view,0.022,100,100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Unspecified,Unspecified,Instagram - Story Views [ Max - 80K ][ Speed 10K Day ][ Instant ] 💧
1165,Instagram,saves,0.132,100,50000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,Unspecified,Unspecified,Instagram - Saves [ Max - 50K ][ Speed 10K Day ][ UltraFast ] 💧
1162,Instagram,like,0.187,10,30000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Unspecified,Unspecified,Instagram Likes - [ Max - 30K ][ Speed 10K Hour ][ Instant ] 💧
1209,Instagram,like,0.55,10,10000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Unspecified,Unspecified,Instagram Likes - [ Max - 50K ][ Speed 5K Day ][ Instant ][Non Drop] 💧
1280,Instagram,like,0.8,10,50000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Unspecified,Unspecified,Instagram Likes - [ Max - 30K ][ Speed 10K Day ][ Super Fast ][Non Drop] 💧
1356,Instagram,like,0.504,10,10000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,Unspecified,Unspecified,Instagram Likes - [ Max - 50K ][ Speed: 10K/Hour ][ Start: 0-5 Minute ]🔥💧
1096,Instagram,like,1.1,20,10000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Unspecified,Unspecified,Instagram Likes - Impressions + Reach [ Max - 10K ][ Speed 10K Day ][ Instant ]
1211,Instagram,like,1.17,15,10000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,Unspecified,Unspecified,Instagram Likes - [ Max - 50K ][ Speed 10K Day ][ MQ ][ Ultrafast ] 💧
1530,Instagram,like,1.01,50,35000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Unspecified,Unspecified,Instagram Likes - [ Max - 100K ][ Speed 400-1K Hrs ][ Non Drop ] 🔥💧
1219,Instagram,like,2.0,10,10000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Unspecified,Unspecified,Instagram Likes - [ Max - 150K ][ Speed 1-3K Hrs ][ Non Drop ] 🔥💧
1098,Instagram,like,0.77,10,10000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,India,Unspecified,Instagram Likes - [ India ][ Instant ] 💧
1094,Instagram,like,1.584,10,17000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,China,Unspecified,Instagram Likes - [ China ] 💧
1097,Instagram,like,4.62,20,70000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,Brazil,Unspecified,Instagram Likes - [ Brazil ] [ Instant ] 💧
1110,Instagram,like,3.52,50,2000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,Brazil,Unspecified,Instagram Likes - [ Brazil Hq ] [ Instant ] 💧
