ID,Site,Product,Price/1000,Min,Max,Active,Real,Bot,No Drip,Drip,Non-drip,No Drop,Drop,Non-drop,Random,Custom,No Refill,Refill,Non-refill,Female,Male,Power,HQ,LQ,No Guarantee,Guarantee,Refund,No refund,Non-refund,Slow,Fast,Instant,Day,Hour,Bundle,Geo,From,Service
1191,,account,5000.0,1000,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,Unspecified,Unspecified,🛈Ordering Accounts
1160,,account,750.0,5,10000000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,Unspecified,Unspecified,Yahoo Verified Email Account - Password Access [$0.75 Per Account] 🔥
1161,,account,750.0,5,10000000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,Unspecified,Unspecified,Gmail Verified Email Account - Password Access [$0.75 Per Account] 🔥
980,Instagram,like,25.0,1000,1000,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,Unspecified,Unspecified,⭐Instagram Premium Likes+Comments [Real HQ - Verified - Celebrity Profiles]  [100+ Private Groups]
981,,comment,0.0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unspecified,Unspecified,⭐Get Newest Update on 100 Comments Groups List for (ID980) Please Request With Ticket
1201,Instagram,like,0.33,10,150000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Unspecified,Unspecified,Instagram Likes [150K] [NEW TEST] ⚡️⭐💧🆕
1168,Instagram,view,0.015,100,100000000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Unspecified,Unspecified,Instagram Views + Impressions [100M] [Trend Hit] [BULK ORDER] ⚡️⭐🔥💧
343,Instagram,view,0.025,500,3000000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Unspecified,Unspecified,Instagram Views [3M] [Instant] 🔥💧
344,Instagram,view,0.06,500,10000000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Unspecified,Unspecified,Instagram Views + Impressions [899K] [REAL] [INSTANT] ⭐🔥⚡💧
1178,Instagram,,0.28,100,100000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Unspecified,Unspecified,Instagram Profile Visits [HQ] [INSTANT] ⚡️🔥💧
1115,Instagram,impression,0.21,30,1000000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,Unspecified,Unspecified,Instagram Impression + Profile Visit [Best Server] [1M] ⚡️⭐🔥💧
1116,Instagram,impression,0.14,100,20000000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,Unspecified,Unspecified,Instagram Impression + All Statistics [Best Server] [500K] ⚡️🔥💧
1007,Instagram,,0.022000000000000002,10,2000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Unspecified,Unspecified,Instagram Save [20K] ⚡️🔥💧
