,ID,Service,Rateper1000,Minorder,Maxorder,Averagetime,Description
0,1037,Youtube Views - 20k-50K- Lifetime Guarantee - EXCLUSIVE 🔥🔥🔥,1.05,1000,1000000,Not enough data,Speed: 20k- 50k/dayGuarantee : Lifetime Refill: Auto Refill [ No Drop ]Retention - 40 seconds to 4 minutes
1,1035,Instagram Likes [Max 3k] [ Real+Bot Mix] [ Mix of Indian  Japan  Indonesia] [Very Fast],0.54,50,3000,3 hours and 54 minutes,Quality of account:https://gyazo.com/d85853d8ab92c8121d8e4ead79096365Mix of Real and Bot [ few % can drop]People from Indonesia India China Thailand like [ This is mix likes not targeted likes]No Refill No refund
2,1031,Instagram Followers ( Min 20 and Max 5k ) ( 100% Real Followers ),7.00,20,5000,9 hours and 9 minutes,Instagram 100% Real FollowersInstant StartBest Quality in MarketAll-Age Account0% Bot Account30 Days Refill( This is 100% Real Followers Drop Ratio is less then 2-3% if any old Followers Drop we will not cover any refill )Quality :https://gyazo.com/73486cfbdfc6a24526842a9c6027a155
3,71,Instagram Followers - Max 50k [ 1k-2k/day] [ MQ] [30 Days Refill ] [ CHEAPEST REFILL],2.20,50,50000,27 hours and 50 minutes,30 Days RefillRefill button enabledQuality of accounts:https://gyazo.com/b8e50be12e26dd993c5824ea12edf5e7https://gyazo.com/918aa7135698cda300a65e6b8b63a619Medium Quality
4,576,Youtube Watch time [4000 Hours] [30 Days guarantee ] [ 1 Hour + Video],5.40,1000,4000,77 hours and 44 minutes,Start 0-6 HoursHQ VIEWSWatch hours are Delivered in 1-5 days after placing orderGuarantee : 30 Days Refill Video Length - 1 Hour +do not remove or make video private after
5,975,Instagram Followers Max 5K - 80% Real - 10-20% Drop - No Refill,1.60,100,5000,3 hours and 52 minutes,1k in 1 minutes80% realIt is no refill service - when we added the service it was 10-20% the drop can be high
6,21,Youtube Views [ 5-10K] Lifetime Guarantee [ Retention Now Random 5 second to 5 Mint ],1.10,1000,1000000,2 hours and 32 minutes,Instant StartSpeed 10K-20K/daySource : ExternalRetention : 1-3 minutes [ Retention can vary ]Refill : Lifetime [ Button Enabled]
7,956,Instagram Likes Max 15k [ 500-1k/hour] [ 0.195$/K] [no refill],0.195,10,15000,4 hours and 54 minutes,500-1k/hourcheap serviceexclusiveno refill
8,510,Instagram Likes 100% Real [ Country - Turkey + Asia] [ 0.55$/K] [ 1k-2k/hour],0.55,20,50000,5 hours and 24 minutes,1k-2k/hourturkey- asia targeted
9,427,IG LIKES [ 5-7k/hour] [Instant Start]🔥[0.265$]  [ No Refill ],0.265,20,10000,24 hours and 23 minutes,start time- instant5-6k/dayNo refill
