ID,Site,Product,Price/1000,Min,Max,Active,Real,Bot,No Drip,Drip,Non-drip,No Drop,Drop,Non-drop,Random,Custom,No Refill,Refill,Non-refill,Female,Male,Power,HQ,LQ,No Guarantee,Guarantee,Refund,No refund,Non-refund,Slow,Fast,Instant,Day,Hour,Bundle,Geo,From,Service
1240,Instagram,follower,81.8,1,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Unspecified,Unspecified,Instagram Followers [5K] [REAL ] [ADS - WW]
1241,Instagram,follower,113.78,1,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Unspecified,Unspecified,Instagram Followers [7K] [REAL]  [ADS - WW]
1242,Instagram,follower,143.4,1,1,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Unspecified,Unspecified,Instagram Followers [10K] [REAL] [ADS - WW]
1238,Instagram,like,0.46,10,5000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Unspecified,Unspecified,Instagram Likes [2K] [FAST]
1239,Instagram,like,0.57,10,25000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unspecified,Unspecified,Instagram Likes [15k]
580,Instagram,like,0.66,20,10000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Unspecified,Unspecified,Instagram Likes [10K] ⚡️⚡️⚡️⚡️⚡️⚡️
1207,Instagram,like,0.54,10,15000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Unspecified,Unspecified,Instagram Likes [10K] [⚡⚡⚡⚡
1233,Instagram,like,2.52,50,20000,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,Unspecified,Unspecified,Instagram Power Likes [ 20k ] [ real active profiles ]
1125,Instagram,like,3.88,50,20000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,Unspecified,Unspecified,Instagram powerful real likes [20k max ] [ 100% real active ][ Instant ]
1245,Instagram,like,1.74,100,3000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Unspecified,Unspecified,Instagram Power Likes {3K} - Real Users
342,Instagram,like,0.73,20,10000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unspecified,Unspecified,Instagram Auto Likes [10K]
385,Instagram,like,2.52,50,20000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Unspecified,Unspecified,Instagram powerful real likes [20k max ] [ 100% real active ][ Instant ]
1251,Instagram,follower,3.5,100,1000,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Unspecified,Unspecified,Instagram Followers [ 50k] [Real] [ Most stable in the market ] ❤️❤️
755,Instagram,follower,4.75,50,5000,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Unspecified,Unspecified,Instagram Followers [5K] [ real ][ 1000 per day ]⚡️⚡️⚡️⚡️
1116,Instagram,follower,4.9,50,3000,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Unspecified,Unspecified,Instagram Followers [ REAL ] [ Max 5k] [ R30 ]
97,Instagram,view,0.45,100,80000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Arab,Unspecified,Instagram Views [80K] [ARAB] [Instant ]
802,Instagram,view,0.03,200,100000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Unspecified,Unspecified,Instagram Views [2M] [ Super instant ]⭐
98,Instagram,view,0.6,100,55000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,USA,Unspecified,Instagram Views [55K] [USA] [Instant ]
322,Instagram,view,0.09,100,1000000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Unspecified,Unspecified,Instagram Views [500K] [instant ]
99,Instagram,view,0.6,100,55000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,France,Unspecified,Instagram Views [55K] [FRANCE] [Instant ]
454,Instagram,view,0.27,100,60000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Unspecified,Unspecified,Instagram Views [ 60k ] [REAL]
100,Instagram,view,0.6,100,67000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Iran,Unspecified,Instagram Views [50K] [IRAN] [Instant ]
