,ID,Service,Rateper1000,Minorder,Maxorder,Averagetime,Description
0,630,Instagram Followers | LESS DROP | Max 5K 🔥🔥,1.90,100,5000,22 hours and 45 minutes,Always Very Less Drop!!No Refill / No Refund1K / Day speedMin 100Max 5000Start: 0 - 10 Mins
1,656,Instagram Likes [100% Real Accounts⚡⚡] - [Speed 1K / Hour],0.57,20,50000,11 hours,Non Drop LikesSpeed: 1K / Hour
2,654,Instagram Likes [Real Likes] [2K / Day] [10K],0.65,100,10000,9 hours and 4 minutes,Non Drop Likes.2K / DayQuality: https://prnt.sc/sanzet
3,535,Youtube Views [20K / Day] [ Retention 30 Sec - 3 Mins] [Lifetime Guaranteed],1.20,1000,1000000,1 hour and 59 minutes,Min : 30 Sec to 3 Mins RententionLifetime Guarantee!
4,549,Youtube Views [100K - 200K / Day] [Non Drop Views] [Lifetime Guaranteed] [ Instant Start],1.35,1000,10000000,7 hours and 4 minutes,Non Drop ViewsRetention : 30 sec to 5 minsInstant StartSpeed: 200K / Day
5,340,Youtube Views (30K / Day) (Instant Start) (Non Drop),1.60,1000,10000000,Not enough data,Instant StartRetention: 10 Seconds - 5 Mins [Random Sometimes]Lifetime Guarantee
6,692,Instagram Followers [Refill 30] [0 - 5 Hours] [2K / Day] (Max 20k),4.00,20,20000,17 hours and 30 minutes,
7,320,Instagram Followers [Guaranteed] [FASTEST] [Refill 30] [50K],6.50,50,50000,53 minutes,Start: InstantRefill: 30 DaysRefill Button Enabled.
8,18,Instagram Likes (Instant) [5K / Hour] [30K] 🚀,0.29,20,10000,17 hours and 35 minutes,High drop
9,476,Instagram Likes (SUPER FAST) (30K / Hour) ⚡️🔥🔥{0.8$},0.80,10,30000,3 hours and 27 minutes,Always InstantSpeed: 30K / Hour
10,661,Facebook Post Likes (Instanat Start) [Max 10K],3.10,50,10000,8 hours and 11 minutes,
11,669,Youtube Views [10K / Day Speed] - [Lifetime Guarantee] - Retention Changed,1.25,1000,1000000,10 hours and 45 minutes,Retention Random5 Sec to 5 Mins
12,274,Youtube Views [20 - 30K / Day] [Lifetime Guaranteed],1.40,1000,1000000,1 hour and 32 minutes,
13,668,Tiktok - Views - [ SUPER INSTANT] - [ SPEED 10M / HOUR],0.006,100,1000000000,11 minutes,
14,658,Tiktok - Likes - [5K / Day Speed] [Max 10K],1.08,100,10000,4 hours and 45 minutes,No RefillSpeed : 5K / DayMin 100Max 10000
15,659,Tiktok - Views - Instant Start | 500K / Day | [Max 10M],0.004,500,1000000,30 minutes,
16,376,Instagram Likes [MAX 30K] SUPER FAST⚡️⚡️⚡️⚡️⚡️,1.26,20,100000,57 minutes,Fastest Likes in Market
17,486,Instagram Likes [20K / Hour] [Max 30K] 🔥,1.60,20,30000,12 hours and 34 minutes,Instant StartVery FastMin 10 Max 10k
18,611,Instagram TV Views [Instant Start] [10M],0.025,200,100000000,12 minutes,
19,156,Instagram Video Views [MAX 10M],0.008,200,100000000,8 minutes,No Refill / NO REFUND EVEN IF NOT DELIVERED!!Use at own risk.
20,502,Instagram Story Views [FAST] [LQ] [Username Only] [ All Story ] [ 10K ],0.053,100,50000,1 hour and 16 minutes,
21,98,Instagram All Story Views [WORKING] (Max 100K),0.13,100,100000,106 hours and 15 minutes,Username OnlyLow QualityStory Views with Low Quality Profiles.
22,391,Instagram Likes - Real Account Likes [POWER LIKES] - Instant Start (HQ) - [50K / DAY]⚡️⚡️⚡️,1.90,20,50000,12 hours and 26 minutes,Speed: 10K / DayProfiles with 5k - 200K Followers!Real AccountsIncrease the Chances of exploring.Min 20 Max 10000Non Drop
23,711,Instagram Likes [Instant Start] [Real Likes] [3K / Hour] [FAST],1.20,100,7000,4 hours and 1 minute,Country : Iran and MixedNon Drop LikesQuality: https://prnt.sc/sb381y
24,842,Instagram Likes [ Real High Quality + Blue Tick Profiles ] - [ 1K / Day ] [1K],2.34,50,1000,Not enough data,Start : 6 - 12 HoursSuper High Quality ProfilesBlue Tick Profiles MixedQuality: - https://prnt.sc/siw0ie- https://prnt.sc/siw0uv
25,460,Instagram Likes [100% Real Accounts⚡⚡] - [Speed 1K / Hour],0.60,50,50000,13 hours and 23 minutes,Real Account LikesSpeed 3K / HourCountries from Asia!Indians Mixed.Non Drop
26,351,Instagram Likes [1k / Day] + Refill Button 15 Days,1.00,10,5000,5 hours and 48 minutes,Start time: 0-1hSpeed: up to 200-1000 per dayDrop rate is ~10%Good quality accountsRefill button enabled15 days refill
27,314,Instagram Likes [Real] [6K / Day] [Max 10K],1.00,100,10000,332 hours and 47 minutes,Start : 0 - 10 MinsSpeed : 1-2K / HourMin : 100Max : 10000Non Drop
28,172,Instagarm Likes (Instant Start ) [Real Profile Likes] [20K],0.90,50,20000,9 hours and 44 minutes,Real LikesMixed Indians and Usa Profiles!Instant Start
29,534,Instagram Likes  [Instant Start] [10k / Hour] [50K] [DROPPING],0.30,20,10000,7 hours and 41 minutes,50% drop
