,ID,Service,Rateper1000,Minorder,Maxorder,Averagetime,Description
0,630,Instagram Followers | LESS DROP | Max 5K 🔥🔥,1.90,100,5000,37 hours and 51 minutes,Always Very Less Drop!!No Refill / No Refund1K / Day speedMin 100Max 5000Start: 0 - 10 Mins
1,656,Instagram Likes [100% Real Accounts⚡⚡] - [Speed 1K / Hour],0.55,20,50000,17 hours and 8 minutes,Non Drop LikesSpeed: 1K / Hour
2,654,Instagram Likes [Real Likes] [2K / Day] [10K],0.65,100,10000,13 hours and 57 minutes,Non Drop Likes.2K / DayQuality: https://prnt.sc/sanzet
3,544,Youtube Views [5 - 10 Mins Retnetion] [1-5K / Day] [Non Drop] [Instant Start],1.45,500,1000000,Not enough data,Speed: 1-5K / DayRetention: 5 to 10 MintsLifetime Guarantee
4,535,Youtube Views [20K / Day] [ Retention 30 Sec - 3 Mins] [Lifetime Guaranteed],1.20,1000,1000000,12 hours and 19 minutes,Min : 30 Sec to 3 Mins RententionLifetime Guarantee!
5,549,Youtube Views [100K - 200K / Day] [Non Drop Views] [Lifetime Guaranteed] [ Instant Start],1.35,1000,10000000,12 hours and 13 minutes,Non Drop ViewsRetention : 30 sec to 5 minsInstant StartSpeed: 200K / Day
6,340,Youtube Views (30K / Day) (Instant Start) (Non Drop),1.60,1000,10000000,12 hours and 42 minutes,Instant StartRetention: 10 Seconds - 5 Mins [Random Sometimes]Lifetime Guarantee
7,692,Instagram Followers [Refill 30] [0 - 5 Hours] [2K / Day] (Max 20k),4.00,20,20000,39 hours and 5 minutes,
8,320,Instagram Followers [Guaranteed] [FASTEST] [Refill 30] [50K],6.50,50,50000,9 hours and 29 minutes,Start: InstantRefill: 30 DaysRefill Button Enabled.
9,18,Instagram Likes (Instant) [5K / Hour] [30K] 🚀,0.29,20,10000,70 hours,High drop
10,476,Instagram Likes (SUPER FAST) (30K / Hour) ⚡️🔥🔥{0.8$},0.80,10,30000,1 hour and 30 minutes,Always InstantSpeed: 30K / HourHigh drop
11,661,Facebook Post Likes (Instanat Start) [Max 10K],3.10,50,10000,2 hours and 48 minutes,
12,669,Youtube Views [10K / Day Speed] - [Lifetime Guarantee] - Retention Changed,1.25,1000,1000000,13 hours and 31 minutes,Retention Random5 Sec to 5 Mins
13,274,Youtube Views [20 - 30K / Day] [Lifetime Guaranteed],1.40,1000,1000000,12 hours and 58 minutes,
