,ID,Service,Rateper1000,Minorder,Maxorder,Averagetime,Description
0,630,Instagram Followers | LESS DROP | Max 5K 🔥🔥,1.90,100,5000,17 hours and 14 minutes,Always Very Less Drop!!No Refill / No RefundMin 100Max 5000Start: 0 - 10 Mins
1,656,Instagram Likes [100% Real Accounts⚡⚡] - [Speed 1-3K / Hour],0.57,20,50000,18 hours and 52 minutes,Non Drop LikesSpeed: 1K / Hour
2,535,Youtube Views [20K / Day] [ Retention 30 Sec - 3 Mins] [Lifetime Guaranteed],1.20,1000,1000000,8 hours and 34 minutes,Min : 30 Sec to 3 Mins RententionLifetime Guarantee!
3,654,Instagram Likes [Real Likes] [2K / Day] [10K],0.65,100,10000,Not enough data,Non Drop Likes.2K / DayQuality: https://prnt.sc/sanzet
4,692,Instagram Followers [Refill 30] [0 - 5 Hours] [2K / Day] (Max 20k),4.00,20,20000,46 hours and 59 minutes,
5,320,Instagram Followers [Guaranteed] [FASTEST] [Refill 30] [50K],6.50,50,50000,14 hours and 5 minutes,Start: InstantRefill: 30 DaysRefill Button Enabled.
6,18,Instagram Likes (Instant) [5K / Hour] [30K] 🚀,0.29,20,10000,2 hours and 25 minutes,High drop
7,476,Instagram Likes (SUPER FAST) (30K / Hour) ⚡️🔥🔥{0.8$},0.80,10,30000,6 hours and 46 minutes,Always InstantSpeed: 30K / Hour
8,661,Facebook Post Likes (Instanat Start) [Max 10K],3.10,50,10000,2 hours and 7 minutes,
9,669,Youtube Views [10K / Day Speed] - [Lifetime Guarantee] - Retention Changed,1.25,1000,1000000,51 hours and 43 minutes,Retention Random5 Sec to 5 Mins
10,274,Youtube Views [20 - 30K / Day] [Lifetime Guaranteed],1.40,1000,1000000,2 hours and 1 minute,
11,668,Tiktok - Views - [ SUPER INSTANT] - [ SPEED 10M / HOUR],0.006,100,1000000000,30 minutes,
12,658,Tiktok - Likes - [5K / Day Speed] [Max 10K],1.08,100,10000,5 hours and 48 minutes,No RefillSpeed : 5K / DayMin 100Max 10000
13,659,Tiktok - Views - Instant Start | 500K / Day | [Max 10M],0.004,500,1000000,2 hours and 59 minutes,
14,376,Instagram Likes [MAX 30K] SUPER FAST⚡️⚡️⚡️⚡️⚡️,1.26,20,100000,11 hours and 3 minutes,Fastest Likes in Market
15,486,Instagram Likes [20K / Hour] [Max 30K] 🔥,1.60,20,30000,55 hours and 44 minutes,Instant StartVery FastMin 10 Max 10k
